-0.49133,-0.55167,-1.0501,2.3552,1.1408
0.65775,-0.79751,0.46867,0.76404,0.93307
1.4361,2.1764,0.2829,-2.1147,-0.52065
-1.535,0.27948,1.3412,-0.090353,-0.58971
1.7528,1.3082,0.3806,0.88482,1.3814
1.2831,0.95749,1.4354,-0.68838,-0.30433
0.093642,0.21027,0.79959,0.79572,0.19543
1.5801,1.3534,1.6286,-1.0377,1.1588
0.24478,-0.11408,0.12911,0.098199,0.032976
-1.0203,0.54606,-2.0848,1.5237,-0.95516
1.1278,-1.5538,-0.64711,0.37423,-0.27311
2.2325,-1.222,-0.25173,1.239,1.1578
-0.77425,0.76523,0.19022,0.06553,-0.70379
-1.0015,-0.3541,-0.46754,-0.68031,1.1412
1.1383,-0.41017,0.53074,0.51356,-0.15813
-0.023952,0.38424,0.24466,0.05369,-0.96847
-1.3638,-2.6291,1.9464,2.1301,-0.8927
1.2363,-0.3603,-1.2771,-0.8196,0.90946
-0.15408,-1.0799,0.0074575,0.098988,0.33234
-0.79521,0.47233,-0.36346,-1.4617,0.27076
-0.58157,0.030548,1.2668,1.627,-1.4823
-0.49766,-1.532,0.53804,0.66044,1.1944
0.93743,-0.099348,0.80682,1.4171,-0.13116
-1.1557,-0.22578,-0.11147,-0.25323,0.41605
0.46922,0.52434,0.91289,0.45042,1.3425
1.0044,-0.6257,1.5246,1.3014,-1.1639
-0.85984,-1.3495,-0.69237,-0.29332,0.42856
0.33439,-0.075576,-0.90247,0.56922,-1.3293
-1.6535,0.5013,0.070394,-1.4057,-1.9229
0.69688,0.3609,-0.68847,-0.29314,1.29
-1.1222,0.6606,1.2309,-0.11955,0.076565
0.80636,-0.93675,-0.27456,-0.70003,0.43113
0.43357,-0.85192,-1.1036,-1.577,-1.0052
-0.4114,-0.66913,0.081196,0.28758,0.354
-1.4799,0.61726,-0.78575,0.2402,-0.78851
1.3316,0.28364,-1.4636,0.62244,0.48382
0.1527,0.35098,0.39685,0.96852,-0.8637
1.6773,1.0175,-0.56429,-0.87453,0.37491
0.0085651,0.67766,0.37816,0.26229,2.7224
-1.7784,-0.17416,1.1705,0.14502,0.83216
1.6901,0.16161,-0.045812,1.1976,-0.46905
-0.29139,2.2281,-0.63506,0.92474,-0.23507
0.9244,1.4417,0.33138,-0.78385,-1.5172
-0.72224,-0.44854,0.88219,-1.8151,0.10934
0.61183,-1.8646,0.41854,-0.81185,1.0577
0.83499,-0.39242,-0.040548,0.98893,1.1568
1.0131,0.13423,-0.070144,-0.0073826,-0.63555
0.49905,-1.9976,-1.0147,-0.20372,0.36759
-0.040811,1.3029,-0.13375,-0.69674,0.30639
0.14448,1.4193,-0.0408,-0.62502,0.056086
0.30234,-0.011652,0.60277,0.4632,-0.70547
-0.73846,-0.39217,0.78226,0.75813,-0.72407
0.55042,0.75141,0.21464,0.5064,0.0043539
-1.0645,0.73108,-0.80978,0.18002,-0.41874
-1.9054,-0.12809,-1.3853,1.169,-0.42779
0.16657,-0.55633,0.090874,-0.1804,0.53202
0.19773,0.25759,-0.21402,-0.016285,0.71441
0.22074,1.8615,0.15087,-0.97952,-0.055571
1.7728,-1.455,-2.3554,0.20061,0.31058
1.2329,1.718,0.62014,-0.14748,1.2482
1.8638,-1.8362,0.31062,-1.0199,-0.58424
0.22035,-0.83693,-0.09078,0.55525,0.37062
0.90864,0.57447,-0.39692,0.27,0.50083
-0.59117,1.1095,0.59468,2.0615,-0.24446
-0.23098,-0.86349,0.22019,0.51673,-0.23526
-1.7478,-0.1838,-0.71651,0.51782,-0.019596
0.069832,-0.81618,0.011742,-0.17641,-0.75555
0.92698,-1.5412,-0.955,-1.0924,1.4726
-1.0582,1.141,-0.77834,-1.1863,0.0051468
-0.22248,-0.48137,1.5288,0.33837,-0.7644
-0.72408,0.030579,-1.8683,1.5338,-0.32286
-0.80841,2.113,-1.221,0.3778,1.4578
0.90239,0.34177,2.6502,0.95323,-1.7849
0.067267,-0.026203,0.094925,-0.49014,0.52172
0.73959,0.72028,0.39623,0.31356,0.85151
0.39678,0.24032,1.3575,-0.2638,0.7453
0.93579,-1.2064,-1.9411,-0.79218,-1.3728
-2.2572,0.73428,1.7606,0.7441,1.792
-1.0221,0.0084014,1.0602,-0.28056,-0.30494
-0.17188,-0.088994,-1.0468,-3.2169,0.28987
0.34791,0.76192,-0.27203,1.9348,-0.6192
1.1484,0.19552,0.43687,-0.29876,-0.048662
-0.63962,-0.54796,-0.86579,0.38298,-1.3718
-0.60495,-1.2074,-0.64002,-0.45439,-0.36529
-0.28516,0.65119,-0.51928,0.15646,-0.80359
0.69522,0.78745,-0.14848,-0.26126,-0.2733
0.10643,0.20324,-0.65086,-0.061448,0.34009
